category;tweet_id;text;date;retweet_count;geo;coordinates;place_id;place_centroid;place_country;place_country_code;place_full_name;place_name;place_type
industrial pollution;1.15603E+18;*@emorydominique Deforestation also played a big part because without the trees to filter the carbon dioxide into oxygen, the pollution that our industrial factories and warehouses emitted. Created global warming, which in turn melted the ice caps and causes more natural disasters to come our way;7/30/2019 2:35;0;;;;;;;;;
industrial pollution;1.156E+18;"*@AlxThomp *@PatrickAKarlson -
And unions allowed management to relocate our entire industrial base to communist China for slave labor and unregulated pollution.

Not a peep of opposition.";7/30/2019 0:28;0;;;;;;;;;
industrial pollution;1.15598E+18;Speaking at an oil refinery, *@EPAAWheeler vows to loosen requirements that force some industrial facilities and oil and gas wells to install modern pollution controls, and to issue new Clean Water Act guidance that'll be friendlier to pipeline builders 🔒https://t.co/rQwKefVZbj;7/29/2019 23:31;1;;;;;;;;;
industrial pollution;1.15597E+18;"Say it with me folks:

Industrial pollution &gt &gt  individual pollution
Industrial food waste &gt &gt  individual food waste
Industrial littering &gt &gt  individual littering

Personal responsibility literally cannot help the planet with no corporate change!!";7/29/2019 22:48;2;;;;;;;;;
industrial pollution;1.15597E+18;Tennessee Riverkeeper, *@Waterkeeper, *@CenterForBioDiv and others, filed a legal petition that demands the U.S. EPA adopt strict new water-pollution limits for industrial plants that create plastic: https://t.co/lwmZeNptxJ https://t.co/SdnKWGtp0y;7/29/2019 22:26;2;;;;;;;;;
industrial pollution;1.15596E+18;"*@JLaurenceCohen Hi again Josh. Hot take!

Are you telling me that housing is cheaper near industrial areas?
*gasp!*

Are you also telling me that minorities often choose cheaper housing?
*clutches pearls*

And are you trying to tie these two things together and declare that pollution is racist? https://t.co/3Q0G9kLPT2";7/29/2019 22:05;0;;;;;;;;;
industrial pollution;1.15596E+18;"""are beauty products bad for the planet"" well sure i mean. industrial pollution IS pretty bad,";7/29/2019 21:59;0;;;;;;;;;
industrial pollution;1.15596E+18;Renewable energy is making electricity prices plummet! Imagine Australia generating energy and prosperity without the pollution of mining and burning, saving water and powering new industrial jobs with clean energy #winwinwin https://t.co/KcKF5N4XZx https://t.co/oZhC3bSfuO;7/29/2019 21:58;9;;;;;;;;;
industrial pollution;1.15596E+18;*@FrankMtetezi Corruption that allows poisonous drinks and food authorities that turn a blind eyes to pollution and discharge of industrial waste is the national disaster;7/29/2019 21:54;1;;;;;;;;;
industrial pollution;1.15596E+18;https://t.co/IwOQ165Xio The government capacity on industrial pollution management in Shanxi province: A response impulse analysis: Zhang, https://t.co/Ka6vCpCwtq;7/29/2019 21:42;0;;;;;;;;;
industrial pollution;1.15595E+18;Abt 76% of air pollution comes from mobile sources, cars, buses, planes, trucks, trains &amp  stationary sources, such as power plants, oil refineries, industrial facilities, &amp  factories. area sources (agriculture)accounts for abt 24%. so pushing dietary changes shouldn't b priority https://t.co/vj7kSe4WZR;7/29/2019 21:32;0;;;;;;;;;
industrial pollution;1.15595E+18;"‘S Africa’s legal limits on particulate matter pollution allow pollution levels to be double the levels WHO says are safe for human health. And large industrial polluters, including Eskom, have been consistently given exemption....’  Just no 

*@SiphoKings in *@mailandguardian https://t.co/V5A14OKIBP";7/29/2019 21:29;0;;;;;;;;;
industrial pollution;1.15595E+18;*@jeremycorbyn Jez, what a pi** weak statement! I wouldn't trust you to put my bins out on Wednesday. Your party is 95% to blame for the Brexit mess! Now you're trying to win votes by blaming the current gov for 150 yrs of industrial pollution. I can only presume you are 100% carbon neutral.;7/29/2019 20:56;0;;;;;;;;;
industrial pollution;1.15593E+18;"Natural selection in black and white
Need proof of natural selection? White moths survived better in pre-industrial Britain until the pollution stained building &amp  trees black. Black moths lived longer &amp  white ones died off. Visual, verified evolution. NYK https://t.co/1bwMeu82pf";7/29/2019 20:07;0;;;;;;;;;
industrial pollution;1.15593E+18;"sooo yeah i'd heard some about this but it's really bad. turns out industrial particulate pollution and the higher albedo clouds it creates are very significantly masking the real impact of planetary warming.
https://t.co/KAyVrz3eXn";7/29/2019 20:03;6;;;;;;;;;
industrial pollution;1.15593E+18;*@yoongisshootas *@Eliaria7 *@emorydominique There are literally so many things contributing to the amount of pollution around the world, it’s stupid to think you can blame one country for colonizing in 1480 when the root of the problems happened during the industrial revolution and when plastic was created in 1902;7/29/2019 19:59;0;;;;;;;;;
industrial pollution;1.15593E+18;"to federal estimates, making coal facilities the largest industrial source of toxic wastewater pollution in the country.

https://t.co/2FBInude1g

Do you have a family?  Your willing to let Trump’s decisions very possibly kill your future families.";7/29/2019 19:57;0;;;;;;;;;
industrial pollution;1.15592E+18;"Last week we joined *@Waterkeeper, *@CenterForBioDiv &amp  270+ other orgs in filing a legal petition demanding the EPA adopt strict new water-pollution limits for industrial plants that create plastic.

Sign this petition &amp  ask the EPA to #StopPlasticPolluters: https://t.co/M8fnyeQjJ6 https://t.co/vnwgNjH4ic";7/29/2019 19:29;0;;;;;;;;;
industrial pollution;1.15592E+18;Pollution to sea life include: Oil covering the feathers of birds and the gills of fish. Skin and eye irritation, and lung and liver problems, from oil deposits and byproducts. Reproductive system failure from exposure to poisonous industrial and agricultural chemicals.;7/29/2019 19:22;0;;;;;;;;;
industrial pollution;1.15592E+18;*@DrJacobsRad *@CIimateBarbie The only problem IS McKenna Co2 is NOT a pollutant.  You are bypassing the real issues that are Ecological destruction and industrial pollution.  WAKE UP.;7/29/2019 19:13;0;;;;;;;;;
industrial pollution;1.15591E+18;*@arturo__emilio *@DOAfailure Even with gummy bears etc there’s still a growing surplus that’s quickly being turned into waste - all that pollution for nothing. On an industrial level farmers aren’t decreasing their production rates n it’s causing massive issues - so I see your point 😊;7/29/2019 18:40;0;;;;;;;;;
industrial pollution;1.15591E+18;Atchafalaya Basinkeeper, Waterkeeper Alliance, Center for Biological Diversity, with community and conservation organizations filed a legal petition that demands the U.S. EPA adopt strict new water-pollution limits for industrial plants that create plastic https://t.co/hKm9XB94Wc;7/29/2019 18:26;1;;;;;;;;;
industrial pollution;1.15591E+18;“Inslee returned to Detroit’s 48217 zip code to roll out his plan to invest in marginalized communities on the “front line” of industrial pollution. Inslee visited the area earlier this year to highlight the impact of struggle of people living in the shadow of a ... Oil refinery” https://t.co/wY8AplsHMv;7/29/2019 18:17;0;;;;;;;;;
industrial pollution;1.1559E+18;"*@ClimateChangePK *@zartajgulwazir *@aminattock *@pid_gov *@UNICEF_Pakistan *@naveed_rukhsana *@WWFPak *@ccislamabad *@SardarZimri Root cause of Under Ground Water Contamination / Air pollution is industry which illegally setup outside Industrial Estate

No check on industry which is situated outside industrial Estate, without water treatment plants.etc

solve root cause then water will clean...";7/29/2019 18:14;0;;;;;;;;;
industrial pollution;1.1559E+18;Record floods in Midwest have flushed unprecedented pollution from industrial farms down the Mississippi River and into the Gulf, causing massive dead zone that peaks this week. #DeadZoneCountdown;7/29/2019 18:12;2;;;;;;;;;
industrial pollution;1.15589E+18;Record floods in Midwest have flushed unprecedented pollution from industrial farms down the Mississippi River into the Gulf, causing massive dead zone. Lawmakers must regulate &amp  major companies like *@Cargill must take responsibility. #DeadZoneCountdown https://t.co/Q0ISmFJd5v;7/29/2019 17:18;1;;;;;;;;;
industrial pollution;1.15588E+18;*@REGlONALATBETH The overwhelming majority of pollution is caused by industrial waste, from chemical dumping to discarded fishing nets. Every civilian on Earth living as sustainably as possible (tho many disabled &amp  chronically ill folks don't have that option) still wouldn't stop climate change.;7/29/2019 16:31;1;;;0118c71c0ed41109;115.83005021206549,-31.83929235375;Australia;AU;Perth, Western Australia;Perth (WA);city
industrial pollution;1.15588E+18;"*@omotforest *@RichardNorthey *@MarcherLord1 6. Industrial emissions directive
7. Pesticide directive
8. Motor vehicle co2 emission directive

So you think we should have food covered in poison and for the UK  to be covered in pollution?";7/29/2019 16:23;0;;;;;;;;;
industrial pollution;1.15587E+18;*@odgewalker Undoubtedly. And in my view our biggest environmental sins are the world wide, industrial scale destruction of natural vegetation of all types (including the life forms that once lived in those areas) and the appalling pollution of our rivers and oceans.;7/29/2019 15:59;0;;;;;;;;;
industrial pollution;1.15587E+18;Fishing nets from commercial and industrial fishing make up 46% of ocean pollution https://t.co/sfbMHt3mgk;7/29/2019 15:46;1;;;;;;;;;
industrial pollution;1.15587E+18;"*@kayleigh_rose98 Plastic straws barely cause pollution and are vital for some people to live. A lot of people live in food deserts where getting hold of affordable vegan food is really hard. 
It's not about you or me. It's about the systemic impact of industrial capitalism.";7/29/2019 15:42;0;;;;;;;;;
industrial pollution;1.15586E+18;*@Jl9lguMoB *@ru_rbc I agree with all that. I remember hearing about the fires in Siberia in the 1970s. Given the industrial pollution for decades by then and the dirtiest kind that would make sense too. best HSM;7/29/2019 15:37;0;;;;;;;;;
industrial pollution;1.15586E+18;AP AFTER DIVISION IS WITH POOR INDUSTRIAL GROWTH. UNEMPLOYMENT IS HIGH. GOI REJECTED SPECIAL STATUS. NITI AYOG BEHIND THAT. CEO  SIR IS ANTAGONISTIC TO AP YOUTH? 75% RESERVATION IS NOT ANTI FEDERAL. LOCALS  LOSE LANDS, LIVELIHOODS AND BEARING  POLLUTION. DONT' THEY BE GIVEN JOBS? https://t.co/kgPpBzCrGD;7/29/2019 15:29;0;;;;;;;;;
industrial pollution;1.15586E+18;Record floods in Midwest have flushed unprecedented pollution from industrial farms down the Mississippi River and into the Gulf, causing massive dead zone that peaks this week. Americans know major meat companies like *@Cargill &amp  *@tysonfoods are to blame. #DeadZoneCountdown;7/29/2019 15:25;1;;;;;;;;;
industrial pollution;1.15586E+18;Record floods in Midwest have flushed unprecedented pollution from industrial farms down the Mississippi River and into the Gulf, causing massive dead zone that peaks this week. Americans know major meat companies like *@Cargill are to blame. #DeadZoneCountdown #ProtectCleanWater;7/29/2019 15:09;1;;;;;;;;;
industrial pollution;1.15585E+18;Residents of the Mountain View neighborhood in Albuquerque, New Mexico, were fed up with industrial development and pollution. So when an old farm came up for sale in 2012, they helped turn it into the Valle de Oro National Wildlife Refuge. https://t.co/k9A3VRSFhM https://t.co/4544Xo2TIE;7/29/2019 14:37;1;;;;;;;;;
industrial pollution;1.15584E+18;*@Steve_Sailer *@AoDespair If Baltimore was still industrial, he’d be blaming the pollution for the misbehavior.;7/29/2019 14:17;0;;;;;;;;;
industrial pollution;1.15584E+18;*@saminalrights *@MrsEmma How is your 'civil disobedience' going to impact how much industrial pollution China is responsible for?;7/29/2019 14:14;0;;;;;;;;;
industrial pollution;1.15584E+18;Record floods in Midwest have flushed unprecedented pollution from industrial farms down the Mississippi River and into the Gulf, causing massive dead zone that peaks this week. Americans know major meat companies like *@Cargill are to blame. #DeadZoneCountdown;7/29/2019 14:00;11;;;;;;;;;
industrial pollution;1.15584E+18;#GoogleEarth places populated places in many at the origin of these streaks. Likely this is an example of urban pollution (particles in this case, probably from heating and/or industrial production)  changing the cloud's properties above. 3/n https://t.co/XSWbHu9ixo;7/29/2019 13:55;0;;;;;;;;;
industrial pollution;1.15584E+18;Why focus on environment? Bc rare earth is what environmentalist Ma Jun calls a “classic case” of China getting industrial advantage by having its people, earth and water bear the costs of sickness and pollution so that no one can compete w China’s low costs;7/29/2019 13:38;5;;;;;;;;;
industrial pollution;1.15581E+18;"*@SandraPengelley *@GretaThunberg There are better and worse points about living in the 19th century. Medicine would be pretty poor and we couldn't see the world except for merchants and scientifist
The 1st industrial revolution brought big air pollution though";7/29/2019 12:15;0;;;;;;;;;
industrial pollution;1.15581E+18;*@ONenvironnement *@cityoftoronto also breaks laws to allow the asphalt plant set on wrong site, and *@TOPublicHealth has never cared about our health, they say the asphalt plant operation is governed by *@ONenvironnement, plus *@environmentca says their duty does not include industrial pollution. SOS;7/29/2019 11:53;0;;;;;;;;;
industrial pollution;1.15581E+18;"C&amp EN: China targets ozone pollution
New standards restrict industrial volatile organic carbon emissions, which lead to ozone and fine particulate matter https://t.co/yXdi12siP0 https://t.co/5YeRDAZIB5";7/29/2019 11:47;0;;;;;;;;;
industrial pollution;1.1558E+18;https://t.co/gTMoQDWJDY;7/29/2019 11:19;0;;;;;;;;;
industrial pollution;1.15579E+18;Smoking cigarettes, air pollution, industrial chemicals, X-rays and ozone all create free radicals in your body. Free radicals damage your cells and can lead to disease. Protect yourself with Collagen Lift ‘Vitality. https://t.co/oqJKlOTX7A;7/29/2019 10:26;0;;;;;;;;;
industrial pollution;1.15578E+18;"*@AmirMateen2 Root cause of Under Ground Water Contamination / Air pollution is industry which illegally setup outside Industrial Estate

No check on industry which is situated outside industrial Estate, without water treatment plants.etc

solve root cause then water will clean...";7/29/2019 10:13;0;;;;;;;;;
industrial pollution;1.15577E+18;European Trade Union Institute (ETUI) - Italy: industrial pollution boosts health inequality / News list / Health &amp  Safety - working conditions / Topics / Home https://t.co/QJaXNzl4N7;7/29/2019 9:02;0;;;;;;;;;
industrial pollution;1.15573E+18;A Blairite with long term memory loss is found drowned inside a lobster trap. Suspicion falls on Cocklake’s leader of a local steel band, angry that efforts to curb industrial pollution in the town might threaten England’s green and pleasant land.;7/29/2019 6:53;5;;;;;;;;;
industrial pollution;1.15572E+18;For Rajaji tiger reserve, the report said it is facing impacts of linear infrastructure (railway line, roads, transmission lines &amp  canal), blockage of corridors, eateries dumping waste. It also lined up impact of pollution in Susua river &amp  presence of SEZ &amp  industrial area.;7/29/2019 6:12;3;;;;;;;;;
industrial pollution;1.15572E+18;https://t.co/bbWiC5aHkm;7/29/2019 5:42;0;;;;;;;;;
industrial pollution;1.15572E+18;"Despite concerns regarding industrial water pollution, only 1% of total CSR expenditure from 2015-2018 was devoted towards safe drinking water, though 163mn Indians--more than the population of Russia--have no access to safe drinking water 
https://t.co/rZLgn9k7ql";7/29/2019 5:42;1;;;;;;;;;
industrial pollution;1.15571E+18;#GlobalWarming #plasticpollution #PlasticFreeJuly #plasticbagfreeday #pollution #Industrial #WasteManagement #wastewater https://t.co/r3JCNLuuOT;7/29/2019 5:20;0;;;;;;;;;
industrial pollution;1.15571E+18;#GlobalWarming #plasticpollution #PlasticFreeJuly #plasticbagfreeday #pollution #Industrial https://t.co/LUPYrk5MIe;7/29/2019 5:20;0;;;;;;;;;
industrial pollution;1.15569E+18;*@normmacdonald These people think that plastic straw bans will somehow fix the massive amounts of pollution being pumped into the air and ocean by industrial production. It is just a way to try to beat down on people in order to feel better about themselves, there is no higher sense of goodness;7/29/2019 3:50;0;;;;;;;;;
industrial pollution;1.15566E+18;King County Council: *@KCCouncil Help Protect the Duwamish Valley from Industrial Pollution - Sign the Petition! https://t.co/T57sMaZCke via *@Change #georgetownstrong;7/29/2019 2:06;0;;;;;;;;;
industrial pollution;1.15566E+18;*@AdumbBlock *@AaronDodd Uh, yeah, the 30s is well post the industrial revolution and there was a lot of pollution around. And again, heat waves etc. are more truly weather events than climatic and are short term. Also, projection much? Sounds like you've just swallowed the lies of fools who profit 1/2;7/29/2019 1:52;0;;;;;;;;;
industrial pollution;1.15566E+18;"*@Crisprtek *@Abraxas36570404 Unless it's air pollution from the industrial parts of China blowing west and getting trapped by the mountains circling the Taklamakan desert on most sides. I suppose that's also a possibility.

Doesn't explain the Sahara being red, though. Not much industry nearby.";7/29/2019 1:48;0;;;;;;;;;
